datetime;total_votes;maria_ego;rockamark;UndeadMoroz;UncleDre;Bf109H;jovan;pupsique;user0ff;ZevB3K;brammator
2018-12-26 13:16:59;146;42;20;13;16;17;9;6;5;4;0
2018-12-26 13:17:59;146;42;20;13;16;17;9;6;5;4;0
2018-12-26 13:18:58;148;43;20;13;17;17;9;6;5;4;0
2018-12-26 13:19:59;149;43;20;13;17;17;9;7;5;4;0
2018-12-26 13:20:58;149;43;20;13;17;17;9;7;5;4;0
2018-12-26 13:21:59;150;44;20;13;17;17;9;7;5;4;0
2018-12-26 13:22:59;150;44;20;13;17;17;9;7;5;4;0
2018-12-26 13:23:58;150;44;20;13;17;17;9;7;5;4;0
2018-12-26 13:24:59;150;44;20;13;17;17;9;7;5;4;0
2018-12-26 13:25:58;150;44;20;13;17;17;9;7;5;4;0
2018-12-26 13:26:59;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:27:58;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:28:59;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:29:59;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:30:58;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:31:59;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:32:58;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:33:59;152;45;20;13;17;17;9;7;5;4;0
2018-12-26 13:34:59;153;45;21;13;17;17;9;7;5;4;0
2018-12-26 13:35:58;153;45;21;13;17;17;9;7;5;4;0
2018-12-26 13:36:59;154;45;22;13;17;17;9;7;5;4;0
2018-12-26 13:37:59;154;46;21;13;17;17;9;7;5;4;0
2018-12-26 13:38:58;154;46;21;13;17;17;9;7;5;4;0
2018-12-26 13:39:59;154;46;21;13;17;17;9;7;5;4;0
2018-12-26 13:40:59;154;46;21;13;17;17;9;7;5;4;0
2018-12-26 13:41:58;154;46;21;13;17;17;9;7;5;4;0
2018-12-26 13:42:59;154;46;21;13;17;17;9;7;5;4;0
2018-12-26 13:43:59;155;47;21;13;17;17;9;7;5;4;0
2018-12-26 13:44:58;155;47;21;13;17;17;9;7;5;4;0
2018-12-26 13:45:59;155;47;21;13;17;17;9;7;5;4;0
2018-12-26 13:46:59;155;47;21;13;17;17;9;7;5;4;0
2018-12-26 13:47:58;155;47;21;13;17;17;9;7;5;4;0
2018-12-26 13:48:59;156;47;21;14;17;17;9;7;5;4;0
2018-12-26 13:50:00;155;47;21;14;17;16;9;7;5;4;0
2018-12-26 13:50:58;155;47;21;14;17;16;9;7;5;4;0
2018-12-26 13:51:59;155;47;21;14;17;16;9;7;5;4;0
2018-12-26 13:53:00;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 13:53:58;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 13:54:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 13:55:58;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 13:56:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 13:57:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 13:58:58;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 13:59:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:00:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:01:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:02:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:03:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:04:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:05:58;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:06:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:07:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:08:58;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:09:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:10:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:11:58;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:12:59;155;47;21;14;16;16;9;8;5;4;0
2018-12-26 14:13:59;156;47;21;14;16;16;10;8;5;4;0
2018-12-26 14:14:58;156;47;21;14;16;16;10;8;5;4;0
2018-12-26 14:15:59;156;47;21;14;16;16;10;8;5;4;0
2018-12-26 14:16:59;156;47;21;14;16;16;10;8;5;4;0
2018-12-26 14:17:58;157;48;21;14;16;16;10;8;5;4;0
2018-12-26 14:18:59;157;48;21;14;16;16;10;8;5;4;0
2018-12-26 14:19:58;157;48;21;14;16;16;10;8;5;4;0
2018-12-26 14:20:59;157;48;21;14;16;16;10;8;5;4;0
2018-12-26 14:21:59;157;48;21;14;16;16;10;8;5;4;0
2018-12-26 14:22:58;158;49;21;14;16;16;10;8;5;4;0
2018-12-26 14:23:59;158;49;21;14;16;16;10;8;5;4;0
2018-12-26 14:24:59;159;49;21;14;17;16;10;8;5;4;0
2018-12-26 14:25:58;159;49;21;14;17;16;10;8;5;4;0
2018-12-26 14:26:59;159;49;21;14;17;16;10;8;5;4;0
2018-12-26 14:27:59;161;51;21;14;17;16;10;8;5;4;0
2018-12-26 14:28:58;161;51;21;14;17;16;10;8;5;4;0
2018-12-26 14:29:59;161;51;21;14;17;16;10;8;5;4;0
2018-12-26 14:30:58;161;51;21;14;17;16;10;8;5;4;0
2018-12-26 14:31:59;161;51;21;14;17;16;10;8;5;4;0
2018-12-26 14:32:59;162;52;21;14;17;16;10;8;5;4;0
2018-12-26 14:33:58;163;52;21;14;17;16;10;8;6;4;0
2018-12-26 14:34:59;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:35:59;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:36:58;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:37:59;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:38:59;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:39:58;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:40:59;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:41:58;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:42:59;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:43:59;164;52;22;14;17;16;10;8;6;4;0
2018-12-26 14:44:58;165;52;22;14;17;16;10;8;6;4;2
2018-12-26 14:45:59;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:46:58;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:47:59;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:48:58;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:49:59;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:50:59;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:51:58;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:52:59;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:53:59;165;52;23;14;17;16;9;8;6;4;2
2018-12-26 14:54:58;166;52;23;15;17;16;9;8;6;4;2
2018-12-26 14:55:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 14:56:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 14:57:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 14:58:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 14:59:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:00:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:01:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:02:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:03:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:04:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:05:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:06:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:07:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:08:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:09:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:10:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:11:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:12:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:13:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:14:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:15:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:16:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:17:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:18:58;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:19:59;167;53;23;15;17;16;9;8;6;4;2
2018-12-26 15:20:59;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:21:58;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:22:59;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:23:58;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:24:59;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:25:59;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:26:58;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:27:59;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:28:58;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:29:59;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:30:59;168;53;23;15;17;16;10;8;6;4;2
2018-12-26 15:31:58;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:32:59;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:33:59;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:34:58;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:35:59;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:36:58;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:37:59;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:38:58;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:39:59;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:40:59;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:41:58;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:42:59;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:43:58;169;54;23;15;17;16;10;8;6;4;2
2018-12-26 15:44:59;169;55;23;15;16;16;10;8;6;4;2
2018-12-26 15:45:59;169;55;23;15;16;16;10;8;6;4;2
2018-12-26 15:46:58;169;55;23;15;16;16;10;8;6;4;2
2018-12-26 15:47:59;169;55;23;15;16;16;10;8;6;4;2
2018-12-26 15:48:59;169;55;23;15;16;16;10;8;6;4;2
2018-12-26 15:49:58;169;55;23;15;16;16;10;8;6;4;2
2018-12-26 15:50:59;170;55;24;15;16;16;10;8;6;4;2
2018-12-26 15:51:59;170;55;24;15;16;16;10;8;6;4;2
2018-12-26 15:52:58;170;55;24;15;16;16;10;8;6;4;2
2018-12-26 15:53:59;170;55;24;15;16;16;10;8;6;4;2
2018-12-26 15:54:59;170;55;24;15;16;16;10;8;6;4;2
2018-12-26 15:55:58;170;55;24;15;16;16;10;8;6;4;2
2018-12-26 15:56:59;170;55;24;15;16;16;10;8;6;4;2
2018-12-26 15:57:58;171;56;24;15;16;16;10;8;6;4;2
2018-12-26 15:58:59;171;56;24;15;16;16;10;8;6;4;2
