datetime;total_votes;shamanka;Zippymax;slavik831;quick_justice;navalny;jovan;LumberJack;Volodya_FM;megaslowpoke;yogrin
2020-06-24 06:38:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:39:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:40:58;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:41:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:42:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:43:58;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:44:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:45:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:46:58;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:47:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:48:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:49:58;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:50:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:51:59;96;21;21;10;14;3;3;11;0;2;2
2020-06-24 06:52:58;96;21;21;10;14;3;3;11;0;2;2
2020-06-24 06:53:59;96;21;21;10;14;3;3;11;0;2;2
2020-06-24 06:54:58;96;21;21;10;14;3;3;11;0;2;2
2020-06-24 06:55:59;97;22;21;10;14;3;3;11;0;2;2
2020-06-24 06:56:59;97;22;21;10;14;3;3;11;0;2;2
2020-06-24 06:57:58;98;22;21;11;14;3;3;11;0;2;2
2020-06-24 06:58:59;99;22;21;12;14;3;3;11;0;2;2
2020-06-24 06:59:59;100;22;21;13;14;3;3;11;0;2;2
2020-06-24 07:00:58;101;22;21;14;14;3;3;11;0;2;2
2020-06-24 07:01:59;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:02:59;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:03:58;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:04:59;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:05:58;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:06:59;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:07:59;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:08:58;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:09:59;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:10:58;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:11:59;102;22;21;15;14;3;3;11;0;2;2
2020-06-24 07:12:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:13:58;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:14:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:15:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:16:58;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:17:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:18:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:19:58;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:20:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:21:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:22:58;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:23:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:24:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:25:58;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:26:59;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:27:58;103;22;21;15;14;3;3;11;1;2;2
2020-06-24 07:28:59;104;22;21;15;14;3;3;11;2;2;2
2020-06-24 07:29:59;105;23;21;15;14;3;3;11;2;2;2
2020-06-24 07:30:58;106;24;21;15;14;3;3;11;2;2;2
2020-06-24 07:31:59;106;24;21;15;14;3;3;11;2;2;2
2020-06-24 07:32:59;106;24;21;15;14;3;3;11;2;2;2
2020-06-24 07:33:58;106;24;21;15;14;3;3;11;2;2;2
2020-06-24 07:34:59;106;24;21;15;14;3;3;11;2;2;2
2020-06-24 07:35:59;106;24;21;15;14;3;3;11;2;2;2
2020-06-24 07:36:58;107;24;21;15;14;3;3;11;2;2;3
2020-06-24 07:37:59;107;24;21;15;14;3;3;11;2;2;3
2020-06-24 07:38:59;108;24;21;16;14;3;3;11;2;2;3
2020-06-24 07:39:58;109;24;21;17;14;3;3;11;2;2;3
2020-06-24 07:40:59;109;24;21;17;14;3;3;11;2;2;3
2020-06-24 07:41:58;110;24;21;18;14;3;3;11;2;2;3
2020-06-24 07:42:59;112;24;21;19;14;3;3;12;2;2;3
2020-06-24 07:43:58;112;24;21;19;14;3;3;12;2;2;3
2020-06-24 07:44:59;112;24;21;19;14;3;3;12;2;2;3
2020-06-24 07:45:59;113;25;21;19;14;3;3;12;2;2;3
2020-06-24 07:46:58;113;25;21;19;14;3;3;12;2;2;3
2020-06-24 07:47:59;114;26;21;19;14;3;3;12;2;2;3
2020-06-24 07:48:58;115;27;21;19;14;3;3;12;2;2;3
2020-06-24 07:49:59;115;27;21;19;14;3;3;12;2;2;3
2020-06-24 07:50:59;115;27;21;19;14;3;3;12;2;2;3
2020-06-24 07:51:58;115;27;21;19;14;3;3;12;2;2;3
2020-06-24 07:52:59;115;27;21;19;14;3;3;12;2;2;3
2020-06-24 07:53:59;116;28;21;19;14;3;3;12;2;2;3
2020-06-24 07:54:58;116;28;21;19;14;3;3;12;2;2;3
2020-06-24 07:55:59;117;28;21;19;14;3;3;12;2;2;3
2020-06-24 07:56:59;117;28;21;19;14;3;3;12;2;2;3
2020-06-24 07:57:58;117;28;21;19;14;3;3;12;2;2;3
2020-06-24 07:59:00;117;28;21;19;14;3;3;12;2;2;3
2020-06-24 07:59:58;117;28;21;19;14;3;3;12;2;2;3
2020-06-24 08:00:59;117;28;21;19;14;3;3;12;2;2;3
2020-06-24 08:01:59;118;28;22;19;14;3;3;12;2;2;3
2020-06-24 08:02:58;119;29;22;19;14;3;3;12;2;2;3
2020-06-24 08:03:59;119;29;22;19;14;3;3;12;2;2;3
2020-06-24 08:04:59;119;29;22;19;14;3;3;12;2;2;3
2020-06-24 08:05:58;119;29;22;19;14;3;3;12;2;2;3
2020-06-24 08:06:59;119;29;22;19;14;3;3;12;2;2;3
2020-06-24 08:07:58;119;29;22;19;14;3;3;12;2;2;3
2020-06-24 08:08:59;120;30;22;19;14;3;3;12;2;2;3
2020-06-24 08:09:58;120;30;22;19;14;3;3;12;2;2;3
2020-06-24 08:10:59;121;31;22;19;14;3;3;12;2;2;3
2020-06-24 08:11:59;121;31;22;19;14;3;3;12;2;2;3
2020-06-24 08:12:58;121;31;22;19;14;3;3;12;2;2;3
2020-06-24 08:13:59;121;31;22;19;14;3;3;12;2;2;3
2020-06-24 08:14:59;121;31;22;19;14;3;3;12;2;2;3
2020-06-24 08:15:58;122;31;22;20;14;3;3;12;2;2;3
2020-06-24 08:16:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:17:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:18:58;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:19:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:20:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:21:58;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:22:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:23:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:24:58;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:25:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:26:58;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:27:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:28:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:29:58;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:30:59;123;31;22;21;14;3;3;12;2;2;3
2020-06-24 08:31:59;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:32:58;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:33:59;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:34:58;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:35:59;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:36:59;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:37:58;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:38:59;124;31;22;21;14;3;4;12;2;2;3
2020-06-24 08:39:59;125;32;22;21;14;3;4;12;2;2;3
2020-06-24 08:40:58;125;32;22;21;14;3;4;12;2;2;3
2020-06-24 08:41:59;125;32;22;21;14;3;4;12;2;2;3
2020-06-24 08:42:58;125;32;22;21;14;3;4;12;2;2;3
2020-06-24 08:44:00;125;32;22;21;14;3;4;12;2;2;3
2020-06-24 08:44:58;126;32;22;21;15;3;4;12;2;2;3
2020-06-24 08:45:59;126;32;22;21;15;3;4;12;2;2;3
2020-06-24 08:46:59;127;32;22;21;15;3;4;12;2;3;3
2020-06-24 08:47:58;127;32;22;21;15;3;4;12;2;3;3
2020-06-24 08:48:59;128;33;22;21;15;3;4;12;2;3;3
2020-06-24 08:49:58;128;33;22;21;15;3;4;12;2;3;3
2020-06-24 08:50:59;128;33;22;21;15;3;4;12;2;3;3
2020-06-24 08:51:59;129;33;23;21;15;3;4;12;2;3;3
2020-06-24 08:52:58;129;33;23;21;15;3;4;12;2;3;3
2020-06-24 08:53:59;129;33;23;21;15;3;4;12;2;3;3
2020-06-24 08:54:58;130;33;24;21;15;3;4;12;2;3;3
2020-06-24 08:55:59;130;33;24;21;15;3;4;12;2;3;3
2020-06-24 08:56:59;130;33;24;21;15;3;4;12;2;3;3
2020-06-24 08:57:58;130;33;24;21;15;3;4;12;2;3;3
